Date,ABL,ACI,ALW,AADs,AGA,AYRTN,BOPP,CAL,CMLT,CFAO,CLYD,CPC,EGH,ETI,EGL,FML,GCB,GOIL,GSR,GWEB,GGBL,HFC,MLC,PKL,PBC,PZC,SWL,SG-SSB,SIC,SCB,SPL,TOTAL,TRANSOL,TBL ,TLW,UNIL,UTB,MAC,ADB,ACCESS,MTN,DASPHARMA
24/07/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.56,0.4
27/07/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.56,0.4
28/07/2020,,-,0.11,0.41,37,,2.5,0.7,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.56,0.4
29/07/2020,,-,0.11,0.41,37,,2.5,0.7,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.57,0.4
30/07/2020,,-,0.11,0.41,37,,2.5,0.7,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.57,0.4
03/08/2020,,-,0.11,0.41,37,,2.5,0.7,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.58,0.4
05/08/2020,,-,0.11,0.41,37,,2.5,0.7,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.58,0.4
06/08/2020,,-,0.11,0.41,37,,2.5,0.67,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.58,0.4
07/08/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.58,0.4
10/08/2020,,-,0.11,0.41,37,,2.5,0.6,0.11,,0.03,0.02,7.5,0.06,1.42,1.65,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,13.98,-,5.98,5.06,4.39,0.58,0.4
11/08/2020,,-,0.11,0.41,37,,2.5,0.6,0.11,,0.03,0.02,7.5,0.06,1.42,1.5,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
12/08/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.42,1.5,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
13/08/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.42,1.5,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
14/08/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.42,1.5,3.8,1.59,9.5,-,1.2,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
17/08/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.42,1.5,3.8,1.59,9.5,-,1.08,0.4,0.09,0,0.03,0.38,0.05,0.62,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
18/08/2020,,-,0.11,0.41,37,,2.5,0.65,0.11,,0.03,0.02,7.5,0.06,1.41,1.5,3.81,1.57,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
19/08/2020,,-,0.11,0.41,37,,2.25,0.6,0.11,,0.03,0.02,6.75,0.06,1.41,1.5,3.81,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
20/08/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.75,0.06,1.41,1.5,3.81,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.58,0.4
21/08/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.75,0.06,1.41,1.5,3.81,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.59,0.4
24/08/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.41,1.35,3.8,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,12.59,-,5.98,5.06,4.39,0.59,0.4
25/08/2020,,-,0.11,0.41,37,,2.25,0.6,0.11,,0.03,0.02,6.78,0.07,1.41,1.35,3.8,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,11.34,-,5.98,5.06,4.39,0.58,0.4
26/08/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.41,1.35,3.8,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,11.34,-,5.98,5.06,4.39,0.59,0.4
27/08/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.41,1.35,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,11.34,-,5.98,5.06,4.39,0.59,0.4
28/08/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.4,1.23,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,11.34,-,5.98,5.06,4.39,0.59,0.4
31/08/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.4,1.19,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,11.34,-,5.98,5.06,4.39,0.59,0.4
01/09/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.4,1.08,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
02/09/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.4,1.04,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.58,0.4
03/09/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.02,6.78,0.07,1.4,1.04,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
04/09/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.03,6.78,0.07,1.4,1.04,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
07/09/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.03,6.78,0.07,1.4,1.04,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,15,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
08/09/2020,,-,0.11,0.41,37,,2.25,0.64,0.11,,0.03,0.03,6.78,0.07,1.4,1.04,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
09/09/2020,,-,0.11,0.41,37,,2.25,0.68,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
10/09/2020,,-,0.11,0.41,37,,2.11,0.68,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.6,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
11/09/2020,,-,0.11,0.41,37,,2.11,0.68,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
14/09/2020,,-,0.11,0.41,37,,2.11,0.68,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.59,0.4
15/09/2020,,-,0.11,0.41,37,,2.11,0.68,0.11,,0.03,0.03,6.85,0.07,1.4,1.01,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.58,0.4
16/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.63,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
17/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
18/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
22/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
23/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,6.85,0.07,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,13.53,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
24/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,6.85,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,13.55,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
25/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,6.85,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,13.55,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
28/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,14,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.61,0.4
29/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,14,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.61,0.4
30/09/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.4,0.09,0,0.03,0.38,0.05,0.64,0.1,14,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.61,0.4
01/10/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,14,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
02/10/2020,,-,0.11,0.41,37,,2.11,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,14,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
05/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.04,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,14,,2.35,-,0.34,11.92,10.21,-,5.98,5.06,4.39,0.6,0.4
06/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,14,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.6,0.4
07/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,15,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.6,0.4
08/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,15,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.6,0.4
09/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,15,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
12/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,7,0.06,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,15,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
13/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,6.3,0.06,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,15,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
14/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,6.29,0.07,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.64,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
15/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,6.01,0.07,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.7,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
16/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,6,0.07,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0.38,0.05,0.7,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
19/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.93,0.07,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.7,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
20/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.93,0.07,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.62,0.4
21/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.5,0.07,1.4,1.05,3.7,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.62,0.4
22/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.5,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.62,0.4
23/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.5,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.62,0.4
26/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.5,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
27/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.5,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
28/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.5,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
29/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.7,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
30/10/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.7,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
02/11/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.7,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.65,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
03/11/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.4,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
04/11/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,5.4,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
05/11/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,4.96,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
06/11/2020,,-,0.11,0.41,37,,2.1,0.7,0.11,,0.03,0.03,4.96,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
09/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,4.96,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
10/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,4.96,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.1,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
11/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,4.96,0.07,1.4,1.05,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.09,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
12/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.07,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
13/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.07,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
16/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
17/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
18/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.6,0.4
19/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.6,0.4
20/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.85,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
23/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.86,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.1,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
24/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.86,1.5,9.5,-,1,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
25/11/2020,,-,0.11,0.41,37,,2,0.7,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
26/11/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.6,0.4
27/11/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.6,0.4
30/11/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
01/12/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
02/12/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5.05,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
03/12/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5.05,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
04/12/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5.05,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.35,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.61,0.4
08/12/2020,,-,0.11,0.41,37,,2,0.69,0.11,,0.03,0.03,5.5,0.08,1.4,1.08,3.86,1.5,9.5,-,0.9,0.41,0.09,0,0.03,0,0.05,0.64,0.08,15.11,,2.58,-,0.34,11.92,9.21,-,5.98,5.06,4.39,0.62,0.4
